station_name,lat,lng
Stony Island Ave & 75th St,41.7586696704,-87.586882871
Claremont Ave & Hirsch St,41.907781,-87.685854
Elston Ave & Wabansia Ave,41.91292683333333,-87.66420383333333
Yates Blvd & 75th St,41.758768,-87.56644
Winchester Ave & Elston Ave,41.92409085038,-87.6764600747
Laflin St & Cullerton St,41.854877234,-87.663600564
Lincolnwood Dr & Central St,42.064854,-87.715297
Emerald Ave & 28th St,41.84358,-87.645368
Dodge Ave & Church St,42.048308,-87.698224
Union Ave & Root St,41.819150448,-87.64330864
Lawndale Ave & 111th St,41.69131919221066,-87.71288573741913
State St & 19th St,41.856594,-87.627542
Pulaski Rd & 51st St,41.8,-87.72
Albany Ave & Belmont Ave,41.94,-87.71
Kedzie Ave & Foster Ave,41.97567883333333,-87.70933916666667
Sacramento Blvd & Addison St,41.95,-87.7
Pulaski Rd & Congress Pkwy,41.874351,-87.72597333333333
Elmwood Ave & Austin St,42.025784,-87.684107
N Sheffield Ave & W Wellington Ave,41.94,-87.65
Halsted St & 56th St,41.79293,-87.64499
Indiana Ave & 40th St,41.82168,-87.6216
Princeton Ave & Garfield Blvd,41.79499633333333,-87.6331205
Cicero Ave & Lake St,41.886920094,-87.745259762
Morgan St & Pershing Rd,41.823679805,-87.651022911
Base - 2132 W Hubbard Warehouse,41.804769,-87.70407816666666
Francisco Ave & Bloomingdale Ave,41.91,-87.7
Kildare Ave & Montrose Ave,41.96108,-87.73569
Vernon Ave & 79th St,41.75094,-87.61379
Lake Park Ave & 47th St,41.809443,-87.591875
Canal St & Harrison St,41.874275327,-87.639575839
Woodlawn Ave & Lake Park Ave,41.81409271048,-87.5970051479
Vincennes Ave & 75th St,41.75797,-87.63121
Avers Ave & Belmont Ave,41.939408,-87.723574
Wentworth Ave & 24th St (Temp),41.85008369347577,-87.6321405172348
Wabash Ave & 87th St,41.736646,-87.622634
Kostner Ave & Wrightwood Ave,41.93,-87.74
Cottage Grove Ave & 47th St,41.809855,-87.606755
Laramie Ave & Kinzie St,41.887798333333336,-87.755604
Stony Island Ave & 90th St,41.731395,-87.585744
Mozart St & Jackson Blvd,41.88,-87.7
Narragansett & McLean,41.92,-87.79
Long Ave & Belmont Ave,41.94,-87.76
W 103rd St & S Avers Ave,41.71,-87.72
Oakley Ave & Touhy Ave,42.012342,-87.688243
Oakley Ave & Irving Park Rd,41.95434085219,-87.6860796243
Hamlin Ave & 62nd Pl,41.78,-87.72
Clinton St & Polk St,41.87146651779,-87.6409491327
Summit Ave & 86th St,41.73783816666667,-87.6448325
Marshfield Ave & 44th St,41.81402033333333,-87.666621
Prairie Ave & Garfield Blvd,41.794853,-87.618691
63rd St Beach,41.78091096424803,-87.57632374763489
Stewart Ave & 83rd St,41.743736,-87.6340875
Lamon Ave & Armitage Ave,41.92,-87.75
South Shore Dr & 71st St,41.7664094567,-87.5656875719
Avenue O & 118th St,41.68107,-87.537931
Prairie Ave & 43rd St,41.81665889302,-87.6194124619
Halsted St & 37th St,41.827059,-87.64572
Halsted & 63rd - Kennedy-King Vaccination Site,41.77938114228,-87.6446208145
Ashland Ave & McDowell Ave,41.8088705,-87.66451533333333
Lamon Ave & Belmont Ave,41.94,-87.75
Albany Ave & 26th St,41.8444625,-87.70201533333334
Pulaski Rd & Eddy St (Temp),41.946264,-87.731023
Jeffery Blvd & 71st St,41.76663116666667,-87.57648766666667
Cicero Ave & Flournoy St,41.872131,-87.746619
Ada St & 113th St,41.6875925,-87.6553245
Ashland Ave & 78th St,41.75221716666667,-87.66378950000001
Torrence Ave & 106th St,41.702873833333335,-87.55996883333333
Kostner Ave & Lake St,41.885928,-87.73541
Austin Blvd & Lake St,41.887914777,-87.774372101
Stewart Ave & 63rd St,41.779800296,-87.634804368
Racine Ave & 35th St,41.830684833333336,-87.65622383333333
Cottage Grove Ave & 78th St,41.75319983333333,-87.6050325
MLK Jr Dr & 83rd St,41.743116,-87.6148
Commercial Ave & 130th St,41.659108,-87.55080266666667
Ashland Ave & Garfield Blvd,41.7928845,-87.6644955
Lincoln Ave & Balmoral Ave,41.98,-87.69
Sacramento Blvd & Franklin Blvd,41.89057233333333,-87.70264483333334
California Ave & Marquette Rd,41.77,-87.69
Racine Ave & 13th St,41.8650655,-87.65698633333334
Western Ave & Grace St,41.95,-87.69
N Carpenter St & W Lake St,41.89,-87.65
California Ave & Winona St,41.97,-87.7
Exchange Ave & 79th St,41.751731,-87.552812
Keystone Ave & Fullerton Ave,41.92459,-87.72785
Cottage Grove Ave & 63rd St,41.78060094521422,-87.60583609342575
Baltimore Ave & 87th St,41.73733560041666,-87.54851460456847
Lawndale Ave & 16th St,41.86,-87.72
St Louis Ave & Norman Bobbins Ave,41.79,-87.71
Troy St & Grace St,41.95,-87.71
Ashland Ave & Pershing Rd,41.823465,-87.665577
Dauphin Ave & 87th St,41.73655902282214,-87.60125756263733
Ridge Blvd & Touhy Ave,42.012183189,-87.682951093
Damen Ave & 51st St,41.800908,-87.674684
Springfield Ave & 47th St,41.81,-87.72
Lawler Ave & 50th St,41.8,-87.75
MLK Jr Dr & 63rd St,41.78008063659,-87.6159428567
Elston Ave & Henderson St,41.94,-87.7
Oak Park & Wellington,41.93,-87.8
MLK Jr Dr & 47th St,41.809851,-87.616279
Halsted St & 111th St,41.69226255589166,-87.64261186122894
Major Taylor Trail & 124th St,41.66869635332246,-87.63711333274841
Lockwood Ave & Wrightwood Ave,41.93,-87.76
Austin Blvd & Chicago Ave,41.894887,-87.774704
Kedzie Ave & 45th St,41.81,-87.7
Malcolm X College Vaccination Site,41.877591,-87.67389116666666
Central Park Ave & Douglas Blvd,41.86,-87.72
Eberhart Ave & 61st St,41.784064666666666,-87.61329866666667
Ping Tom Park (East),41.86,-87.63
Throop St & 52nd St,41.79967333333333,-87.65722766666667
Wentworth Ave & 104th St,41.70536616666666,-87.6288185
Damen Ave & 33rd St,41.83,-87.68
Hoyne Ave & 34th St,41.83,-87.68
Stony Island Ave & 64th St,41.778881,-87.586647
Western Ave & Ardmore Ave,41.99,-87.69
Eggleston Ave & 69th St,41.768898,-87.635876
May St & 69th St,41.768944,-87.652949
Central Park Blvd & 5th Ave,41.87569366666666,-87.715497
Lavergne Ave & 46th St,41.81,-87.75
Ashland Ave & 66th St,41.774074,-87.663815
Pulaski Rd & 60th St,41.78,-87.72
Dodge Ave & Main St,42.034827666666665,-87.69921066666667
Yates Blvd & 93rd St,41.72616639024511,-87.5662761926651
Cottage Grove Ave & 43rd St,41.816499,-87.606582
Ashland Ave & 74th St,41.75920533333333,-87.663461
N Southport Ave & W Newport Ave,41.94,-87.66
Western Ave & 62nd St,41.78,-87.68
Olive Harvey College,41.709521413,-87.59021759
W Washington Blvd & N Peoria St,41.88,-87.65
N Paulina St & Lincoln Ave,41.94,-87.67
Rockwell St & 57th St,41.79,-87.69
Elizabeth St & 47th St,41.808394666666665,-87.656535
Kilbourn & Belden,41.92,-87.74
Karlov Ave & Madison St,41.88085,-87.727907
Austin Blvd & Madison St,41.880281,-87.774453
Halsted St & 69th St,41.76906172032,-87.6446135779
Halsted St & 51st St,41.844650626,-87.72326529
Altgeld Gardens,41.657074332,-87.598875642
Millard Ave & 26th St,41.84453112462163,-87.71592199802399
Kedzie Ave & 52nd St,41.8,-87.7
Chicago State University,41.7189188,-87.608394504
Cottage Grove Ave & 111th Pl,41.69170975847015,-87.61000156402588
Dodge Ave & Mulford St,42.023463,-87.699595
Cottage Grove Ave & 67th St,41.77372095205,-87.60563486
Cicero Ave & Grace St,41.95,-87.75
Ashland Ave & 50th St,41.803023,-87.664699
Sacramento Blvd & Fulton Ave,41.89,-87.7
MLK Jr Dr & 56th St,41.79342945658,-87.6158532619
Greenwood Ave & 79th St,41.751294,-87.597552
Ellis Ave & 83rd St,41.744123,-87.599034
Vernon Ave & 75th St,41.758361,-87.614138
Sacramento Blvd & Polk St,41.87,-87.7
Racine Ave & 61st St,41.783189,-87.654372
Ashland Ave & 63rd St,41.7793695,-87.66491183333333
Eggleston Ave & 92nd St,41.727619886,-87.634873748
State St & 123rd St,41.67064383687979,-87.62258648872375
Komensky Ave & 31st St,41.84,-87.73
State St & 54th St,41.7966235,-87.62595533333334
Western Ave & Lake St,41.88,-87.69
Fullerton & Monitor,41.92,-87.77
Tripp Ave & 31st St,41.84,-87.73
Whipple St & Roosevelt Rd,41.87,-87.7
Doty Ave & 111th St,41.695035815,-87.598678589
Stony Island Ave & 71st St,41.766528,-87.586479
Central Park Ave & 24th St,41.848064423,-87.715148568
Cornell Dr & Hayes Dr,41.780581,-87.5851665
Kenneth Ave & 50th St,41.8,-87.73
Michigan Ave & 114th St,41.68702683333333,-87.6211315
Racine Ave & 65th St,41.775393,-87.654308
Kilpatrick Ave & Grand Ave,41.91,-87.74
N Shore Channel Trail & Argyle Ave,41.97,-87.7
Sayre & Diversey,41.93,-87.8
Clyde Ave & 87th St,41.73715146431056,-87.57274031639099
Kildare Ave & 26th St,41.84,-87.73
Central Park & Augusta Blvd,41.9,-87.72
Greenwood Ave & 97th St,41.71870315475741,-87.59703576564789
Central Ave & Roscoe St,41.94,-87.77
Narragansett & Irving Park,41.95,-87.79
Evans Ave & 75th St,41.758517861,-87.606470466
Kilbourn & Roscoe,41.94,-87.74
Narragansett Ave & School St,41.94,-87.79
Damen Ave & 59th St,41.785861065132,-87.67414391040802
Hegewisch Metra Station,41.648612666666665,-87.54623116666667
Washtenaw Ave & Peterson Ave,41.99,-87.7
California Ave & 26th St,41.8436799145765,-87.69496858119965
Parkside Ave & Armitage Ave,41.92,-87.77
Avenue L & 114th St,41.69,-87.54
Richmond St & Lincoln Ave,41.99,-87.7
Cottage Grove Ave & 71st St,41.76571903697,-87.604959713
Kedzie Ave & Harrison St,41.8736675,-87.70491083333333
Menard Ave & North Ave,41.91,-87.77
Francisco Ave & 47th St,41.81,-87.7
Harding Ave & 26th St,41.84,-87.72
Long Ave & Belden Ave,41.92,-87.76
Mason Ave & Belmont Ave,41.94,-87.77
Halsted St & 96th St,41.719706893,-87.642690778
Archer Ave & 43rd St,41.82,-87.7
Stony Island Ave & 82nd St,41.746559,-87.586005
Bloomingdale Ave & Harlem Ave,41.91,-87.81
Leamington Ave & Hirsch St,41.91,-87.75
Rockwell St & Cermak Rd,41.85,-87.69
Kenton Ave & Madison St,41.880708,-87.741018
Cottage Grove Ave & 83rd St,41.743441,-87.604836
Woodlawn & 103rd - Olive Harvey Vaccination Site,41.71,-87.59
Meade Ave & Diversey Ave,41.93,-87.78
Sacramento Ave & Pershing Rd,41.82,-87.7
Pawel Bialowas - Test- PBSC charging station,45.635034323,-73.79647696
Virginia Ave & Catalpa Ave,41.98,-87.7
Lawndale Ave & 30th St,41.84,-87.72
East End Ave & 87th St,41.73681521440671,-87.58280128240585
Western Ave & 104th St,41.7046195,-87.681086
Houston Ave & 92nd St,41.72820421535798,-87.54970014095306
Kostner Ave & 63rd St,41.78,-87.73
Greenwood Ave & 91st St,41.728264268162725,-87.59729862213135
Stony Island Ave & South Chicago Ave,41.75112633333333,-87.585307
Long Ave & North Ave,41.91,-87.76
Monticello Ave & Chicago Ave,41.9,-87.72
Commercial Ave & 83rd St,41.74464233333333,-87.5512535
Harlem Ave & Grace St,41.95,-87.81
S Wentworth Ave & W 111th St,41.69,-87.63
Spaulding Ave & 63rd St,41.78,-87.71
Kedzie Ave & Roosevelt Rd,41.866530061,-87.70638001
Homan Ave & Fillmore St,41.87,-87.71
Phillips Ave & 79th St,41.75182,-87.565211
Rockwell St & Archer Ave,41.82,-87.69
Pulaski & Ann Lurie Pl,41.82,-87.72
Kedzie Ave & 57th St,41.79,-87.7
Lavergne Ave & Division St,41.9,-87.75
Major Taylor Trail & 115th St,41.68496116666667,-87.64533616666667
Kedzie Ave & 104th St,41.7,-87.7
Western Ave & 111th St,41.691211034981045,-87.68129736185074
Western & 28th - Velasquez Institute Vaccination Site,41.84157966666667,-87.68514583333334
Oglesby Ave & 100th St,41.7133315,-87.565902
Loomis Blvd & 84th St,41.74157233333333,-87.65839616666666
Loomis St & 89th St,41.73246816666666,-87.65804133333333
Dauphin Ave & 103rd St,41.7072503677818,-87.60766267776489
Hastings WH 2,41.863533139,-87.679664254
N Clark St & W Elm St,41.9,-87.63
Lincoln Ave & Roscoe St - Charging,41.943063378,-87.670833826
Richmond St & 59th St,41.79,-87.7
N Damen Ave & W Chicago Ave,41.9,-87.68
Oketo Ave & Addison St,41.94,-87.81
Bennett Ave & 79th St,41.751790666666665,-87.57856266666667
Central Ave & Madison St,41.880121,-87.763238
Halsted St & 59th St,41.787539,-87.644874
Central Park Ave & Ohio St,41.89,-87.72
Eberhart Ave & 131st St,41.65795383333333,-87.61076133333333
Campbell Ave & 51st St,41.8,-87.69
Ewing Ave & Burnham Greenway,41.712694166666665,-87.53459016666666
Washtenaw Ave & Polk St,41.87,-87.69
Augusta Blvd & Laramie Ave,41.9,-87.76
Marquette Ave & 89th St,41.733741,-87.558424
Racine Ave & Garfield Blvd,41.794228,-87.655073
Prospect Sq & 91st St,41.7279645,-87.66765766666667
Burnham Greenway & 105th St,41.70460083333333,-87.528379
Campbell Ave & Irving Park Rd,41.95,-87.69
Homewood Ave & 115th St,41.68459507202618,-87.67070800065994
State St & 76th St,41.756971,-87.624621
Kedzie Ave & 110th St,41.69239474587557,-87.70096063613892
Kedzie Ave & 24th St,41.84819094491,-87.7054137458
Indiana Ave & 103rd St,41.70717833333333,-87.618335
Constance Ave & 95th St,41.722079666666666,-87.57896066666666
S Michigan Ave & E 118th St,41.68,-87.62
Kildare Ave & 47th St,41.81,-87.73
Kildare Ave & 55th St,41.79,-87.73
Fairfield Ave & 44th St,41.81,-87.69
Commercial Ave & 100th St,41.713317,-87.551098
Kenosha & Wellington,41.93,-87.73
Hale Ave & 107th St,41.699223,-87.66883533333333
S Aberdeen St & W 106th St,41.7,-87.65
Latrobe Ave & Chicago Ave,41.894745,-87.756895
Roscoe & Harlem,41.94,-87.81
Kildare Ave & Division St,41.9,-87.73
Keeler Ave & Roosevelt Rd,41.87,-87.73
Lamon Ave & Chicago Ave,41.9,-87.75
Wilton Ave & Diversey Pkwy - Charging,41.932303429,-87.652688146
Vernon Ave & 107th St,41.700183333333335,-87.61236466666666
Michigan Ave & 71st St,41.765286,-87.621748
Eberhart Ave & 91st St,41.72928016666667,-87.6116885
Phillips Ave & 83rd St,41.744531,-87.56506
Menard Ave & Division St,41.9,-87.77
Elizabeth St & 92nd St,41.72679896370119,-87.65429019927979
Washtenaw Ave & Madison St,41.88,-87.69
Burnham Greenway & 112th St,41.69177385116831,-87.53043115139008
Elizabeth St & 59th St,41.789697,-87.654698
South Chicago Ave & 83rd St,41.743920445,-87.575193048
Tripp Ave & 65th St,41.77,-87.73
Marshfield Ave & 59th St,41.78683433333333,-87.666118
State St & Pershing Rd,41.823046923,-87.626569748
Vincennes Ave & 104th St,41.70492556499764,-87.65686810958869
Kildare Ave & Chicago Ave,41.9,-87.73
Avenue O & 134th St,41.65192983333333,-87.53957916666667
South Chicago Ave & Elliot Ave,41.74733233333333,-87.57998166666667
Panama Ave & Grace St,41.95,-87.83
Spaulding Ave & 16th St,41.86,-87.71
Jeffery Blvd & 76th St,41.75712,-87.575839
California Ave & 29th St,41.84,-87.69
Orange & Addison,41.95,-87.82
Major Ave & Bloomingdale Ave,41.91,-87.77
N Shore Channel Trail & Argyle St,41.97,-87.7
Albany Ave & 16th St,41.86,-87.7
Mayfield & Roosevelt Rd,41.87,-87.77
Halsted St & 104th St,41.705201,-87.6424285
Maryland Ave & 104th St,41.71,-87.6
Shields Ave & 43rd St,41.816294551,-87.63474834
Artesian Ave & 55th St,41.79,-87.69
Calumet Park,41.71374619,-87.530786514
California & 16th St,41.86,-87.7
La Villita Park (Albany/30th),41.84,-87.7
Komensky Ave & 55th St,41.79,-87.72
Woodlawn Ave & 75th St,41.75916,-87.595751
Steelworkers Park,41.74,-87.53
Sacramento Ave & 25th St,41.85,-87.7
Rockwell St & 63rd St,41.78,-87.69
Tripp Ave & 15th St,41.86,-87.73
Kostner Ave & Adams St,41.877917,-87.735737
Indiana Ave & 133rd St,41.65,-87.62
Shabbona Park,41.94,-87.8
Kildare & Cermak,41.85,-87.73
Plainfield & Irving Park,41.95,-87.83
Rainbow Beach,41.757871,-87.549386
California Ave & 36th St,41.83,-87.69
Seeley Ave & Garfield Blvd,41.794087,-87.675478
Homan Ave & 65th St,41.78,-87.71
Big Marsh Park,41.68587705562333,-87.57382392883301
Halsted St & 73rd St,41.761694431,-87.644091487
Calumet Ave & 71st St,41.76550800581,-87.616917925
Laramie Ave & Gladys Ave,41.875806,-87.755285
Albany Ave & Douglas Blvd,41.86,-87.7
Bissell St & Armitage Ave - Charging,41.918496833333336,-87.6522475
Bradley Park,41.717878,-87.564592
Carpenter St & 63rd St,41.77987,-87.650919
WEST CHI-WATSON,41.9448345,-87.79937666666666
Troy Ave & 27th St,41.84,-87.7
Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859
Lincoln Ave & Roscoe St*,41.9433725,-87.67087066666667
Morgan St & Lake St*,41.88549170626906,-87.65228927135468
Green St & Randolph St*,41.883601657275165,-87.64862671494483
Troy St & Jackson Blvd,41.88,-87.7
Damen Ave & 74th St,41.75927403933122,-87.67363429069519
Princeton Ave & 43rd St,41.82,-87.63
Marshfield Ave & 45th St,41.81,-87.67
Milwaukee Ave & Diversey Ave,41.93,-87.71
May St & 63rd St,41.78,-87.65
Keystone Ave & North Ave,41.91,-87.73
Cottage Grove Ave & 87th St,41.74,-87.61
Christiana Ave & Belmont Ave,41.94,-87.71
Hyde Park Blvd & 55th St,41.8,-87.59
Hyde Park Blvd & 53rd St,41.8,-87.58
Loomis St & 87th St,41.74,-87.66
Michigan Ave & 113th St,41.69,-87.62
Central Ave & George St,41.93,-87.77
Lawndale Ave & Diversey Ave,41.93,-87.72
Cicero Ave & North Ave,41.91,-87.75
Midway Orange Line,41.79,-87.74
Prairie Ave & 47th St - midblock,41.81,-87.62
Damen Ave & 47th St,41.81,-87.68
Milwaukee Ave & Haussen Ct,41.94,-87.72
Narragansett Ave & Fullerton Ave,41.92,-87.78
Houston Ave & 91st St,41.73,-87.55
West Chatham Park,41.75,-87.63
Kedvale Ave & Avondale Ave,41.95,-87.73
Laramie Ave & Belmont Ave,41.94,-87.76
Cicero Ave & Wellington Ave,41.94,-87.75
Kenton Ave & Palmer St,41.92,-87.74
Hamlin Ave & Montrose Ave,41.96,-87.72
Avers Ave & Irving Park Rd,41.95,-87.72
Laramie Ave & Fullerton Ave,41.92,-87.76
Michigan Ave & 96th St,41.72,-87.62
Harvey Ave & North Ave,41.91,-87.78
Milwaukee Ave & Addison St,41.95,-87.73
Monticello Ave & Belmont Ave,41.94,-87.72
Kedzie Ave & Argyle St,41.97,-87.71
Mackinaw Ave & 108th St,41.7,-87.54
Kedzie Ave & 54th St - SW,41.8,-87.7
Central Ave & Corcoran Pl,41.89,-87.76
111th St - Morgan Park Metra,41.69,-87.67
Sacramento Ave & Devon Ave,42.0,-87.7
Marquette Ave & 79th St,41.75,-87.56
Pulaski Rd & Fullerton Ave,41.92,-87.73
Komensky Ave & 59th St,41.79,-87.72
Mozart Elementary School,41.92,-87.72
Pulaski Rd & Armitage Ave,41.92,-87.73
Kildare Ave & 63rd St,41.78,-87.73
Pulaski Rd & 44th St,41.81,-87.72
Kimbark Ave & 67th St,41.77,-87.59
Lafayette Ave & 95th St,41.72,-87.62
Milwaukee Ave & School St,41.94,-87.73
Ewing Ave & 106th St,41.7,-87.54
Forrestville Ave & 47th St,41.81,-87.61
Bell Ave & 95th St,41.72,-87.68
Normal Ave & 72nd St,41.76,-87.64
Lowell Ave & Elston Ave,41.97,-87.74
Oleander Ave & Addison St,41.95,-87.82
Newland Ave & Diversey Ave,41.93,-87.8
Spaulding Ave & Bryn Mawr Ave,41.98,-87.71
Cicero Ave & Wrightwood Ave,41.93,-87.75
Linder Ave & Belmont Ave,41.94,-87.76
Neva Ave & Grand Ave,41.92,-87.81
63rd & Western Ave - south corner,41.78,-87.68
California Ave & Devon Ave - NW,42.0,-87.7
Walden Pkwy & 103rd St,41.71,-87.67
Western Blvd & 49th St,41.8,-87.68
Spaulding Ave & North Ave,41.91,-87.71
Rockwell Ave & Touhy Ave ,42.01,-87.7
Western Ave & Jarvis Ave,42.02,-87.69
Wood St & 103rd St,41.71,-87.67
Hamlin Ave & Fullerton Ave,41.92,-87.72
Eli Whitney Public School,41.84,-87.73
California Ave & Touhy Ave - NW,42.01,-87.7
Harold Washington Park,41.8,-87.58
Hamlin Ave & Grand Ave,41.9,-87.72
Chase Ave & Touhy Ave - NE,42.01,-87.69
Cottage Grove & 86th St,41.74,-87.61
83rd St (Avalon Park) Metra,41.74,-87.6
Kimball Ave & Carmen Ave,41.97,-87.71
Talman Ave & 51st St - midblock,41.8,-87.69
Central Ave & North Ave,41.91,-87.77
California Ave & Ogden Ave,41.86,-87.7
Washtenaw Ave & Superior St,41.89,-87.7
Austin Ave & Roscoe St,41.94,-87.78
Austin Ave & Wrightwood Ave,41.93,-87.78
Kedzie Ave & 58th St,41.79,-87.7
Cottage Grove Ave & 111th St,41.69,-87.61
Kedzie Ave & 64th St - SW,41.78,-87.7
Pulaski Rd & 41st,41.82,-87.72
Western Ave & 92nd Pl,41.73,-87.68
Laramie Ave & Grand Ave,41.92,-87.76
Oglesby Ave & 95th St,41.72,-87.57
Cicero Ave & Roscoe St,41.94,-87.75
Menard Ave & Dakin St - midblock,41.95,-87.77
Cottage Grove & 84th St,41.74,-87.6
Ewing Ave & 99th St,41.72,-87.54
Menard Ave & Belmont Ave,41.94,-87.77
Bennett Ave & 96th St,41.72,-87.58
Spaulding Ave & Evergreen Ave,41.91,-87.71
Ada St & 95th St,41.72,-87.66
Kildare Ave & Washignton Blvd,41.88,-87.73
Strohacker Park,41.79,-87.73
Latrobe Ave & Lake St,41.89,-87.76
Christiana Ave & Archer Ave,41.81,-87.71
Menard Ave & Grand Ave,41.92,-87.77
Kedzie Ave & Archer Ave,41.81,-87.7
Springfield Ave & 63rd St,41.78,-87.72
Newcastle Ave & Belden Ave,41.92,-87.8
Karlov Ave & Kamerling Ave,41.91,-87.73
Robert Fulton Elementary School,41.8,-87.67
Pulaski Rd & 51st Rd,41.8,-87.72
Pulaski & 52nd,41.8,-87.72
Chase Ave & Touhy Ave - NW,42.01,-87.69
Kedzie Ave & 54th St - SE,41.79,-87.7
Sacramento Ave & Greenleaf Ave,42.01,-87.7
Western Ave & 79th St,41.75,-87.68
Brandon Ave & 91st St,41.73,-87.55
Kostner Ave & North Ave,41.91,-87.74
Harriet E Sayre Public School,41.91,-87.8
Melvina Ave & Belmont Ave,41.94,-87.78
Brighton Park Branch Chicago Library,41.82,-87.7
63rd & Western Ave - north corner,41.78,-87.68
Keystone Ave & Irving Park Rd,41.95,-87.73
Kedvale Ave & 63rd St,41.78,-87.72
Kedzie Ave & 63rd St,41.78,-87.7
Zapata Academy,41.84,-87.74
Legler Regional Library,41.88,-87.73
Ashland Ave & 76th St,41.76,-87.66
Kolin Ave & Archer Ave,41.8,-87.73
Kenneth Ave & 63rd St,41.78,-87.73
Ashland Ave & 45th St,41.81,-87.66
State St & 47th st,41.81,-87.63
Cicero Ave & Cortland St - midblock,41.92,-87.75
Throop St & 58th St,41.79,-87.66
Central Ave & Congress Pkwy,41.87,-87.76
Avenue J & 112th St,41.69,-87.53
Halsted St & 63rd St,41.78,-87.64
Avenue M & 132nd St,41.66,-87.54
Honore St & 87th St - SE,41.74,-87.67
Avers Ave & Archer Ave,41.8,-87.72
Western Ave & 106th St - East,41.7,-87.68
Michigan Ave & 102nd St,41.71,-87.62
Lake Park Ave & 44th St,41.81,-87.6
Evans Ave & 63rd St,41.78,-87.61
Austin Blvd & North Ave,41.91,-87.78
Newcastle Ave & Belmont Ave,41.94,-87.8
Chopin Park,41.94,-87.76
Stony Is Ave & 73rd St,41.76,-87.59
Lafayette Ave & 87th St - NW,41.74,-87.63
Hamlin Ave & Chicago Ave,41.9,-87.72
Rutherford Ave & Belmont Ave,41.94,-87.79
Jonathan Y Scammon Public School,41.94,-87.73
Waller Ave & Chicago Ave,41.89,-87.77
Newcastle Ave & Wellington Ave,41.93,-87.8
Lamon Ave & Archer Ave,41.8,-87.74
Avondale Ave & Addison St,41.95,-87.72
Vincennes Ave & 99th St,41.71,-87.65
N Narragansett Ave & Grand Ave,41.92,-87.79
Menard Ave & Agusta Blvd,41.9,-87.77
Cicero Ave & Altgeld St,41.93,-87.75
Hamilton Park,41.76,-87.64
Harper Ave & 63rd St,41.78,-87.59
Lawndale Ave & Polk St,41.87,-87.72
Kimbark Ave & 63rd St,41.78,-87.59
California Ave & Devon Ave - NE,42.0,-87.7
McCormick Blvd & Devon Ave,42.0,-87.71
Champlain Ave & 134th St,41.66,-87.61
Western Ave & 105th St,41.7,-87.68
Sawyer Ave & 111th St,41.69,-87.7
Albany Ave & 111th St - NW,41.69,-87.7
Christiana Ave & Bryn Mawr Ave,41.98,-87.71
Penn Elementary School / KIPP Ascend Middle School,41.86,-87.72
Grand Ave & North Ave,41.91,-87.73
Homewood Ave & Monterey Ave,41.69,-87.67
Langley Ave & 79th St,41.75,-87.61
Stony Island Ave & 86th St,41.74,-87.59
Ashland Ave & 71st St,41.77,-87.66
Stewart Ave & 123rd St,41.67,-87.63
Kilbourn Ave & Fullerton Ave,41.92,-87.74
Austin Ave & Wellington Ave - midblock,41.93,-87.78
Ada St & 79th St,41.75,-87.66
Milwaukee Ave & Waveland Ave,41.95,-87.74
Racine Ave & 109th Pl,41.7,-87.65
Kostner Ave & Armitage Ave,41.92,-87.74
St Louis Ave & Berteau Ave,41.96,-87.72
Pullman - Walmart,41.7,-87.6
Hoyne Ave & 110th Pl,41.69,-87.67
Base - 2132 W Hubbard,41.95202883333333,-87.83324883333333
Yates Blvd & Exchange Ave,41.77,-87.57
Karlov Ave & Milwaukee Ave,41.94,-87.73
Claremont Ave & 71st St,41.76,-87.68
Rockwell & 111th St,41.69,-87.69
Kedzie Ave & Pershing Rd,41.82,-87.7
532 E 43rd St,41.82,-87.61
Albany Ave & 63rd St,41.78,-87.7
Christiana Ave & 55th St,41.79,-87.71
Kedvale Ave & Addison St,41.95,-87.73
MTV Hubbard St,41.89,-87.68
Keef Ave & South Chicago Ave,41.77,-87.61
Morgan St & 103rd St,41.71,-87.65
Central Park Ave & Fillmore St,41.87,-87.71
Justine St & 87th St,41.74,-87.66
Lorel Ave & Chicago Ave,41.89,-87.76
Cottage Grove Ave & 91st St,41.73,-87.6
Sawyer Ave & Lawrence Ave,41.97,-87.71
Martin Luther King Dr & 44th St,41.81,-87.62
Halsted St & 102nd St,41.71,-87.64
Tuley (Murray) Park,41.73,-87.61
Western Ave & 111th St - SW,41.69,-87.68
California Ave & Pershing Rd,41.82,-87.69
Hamilton Ave & 95th St,41.72,-87.68
Hiawatha Park,41.94,-87.83
Calumet Ave & Garfield Blvd,41.79,-87.62
Ashland Ave & 46th St,41.81,-87.66
McVicker Ave & Grand Ave,41.92,-87.78
Ashland Ave & 45th St - midblock south,41.81,-87.66
Cottage Grove Ave & 75th St,41.76,-87.61
Lowe Park,41.8,-87.64
Mason Ave & Roosevelt Rd,41.87,-87.77
Harding Ave & 47th St,41.81,-87.72
Chappel Ave & 71st St,41.77,-87.58
Michigan Ave & 110th St,41.69,-87.62
Sawyer Ave & Bryn Mawr Ave - SE,41.98,-87.71
Parnell Ave & 119th St,41.68,-87.63
West Lawn Park,41.77,-87.73
Pullman - Ross Dress for Less,41.7,-87.6
Cottage Grove Ave & 98th St,41.72,-87.6
Kedzie Ave & 61st Pl,41.78,-87.7
Canty Elementary School,41.95,-87.83
Green St & 103rd St,41.71,-87.64
